Date,RU10GRTR,RU10GRTR_VOL,S5ENRS,S5ENRS_VOL,S5FINL,S5FINL_VOL,S5INFT,S5INFT_VOL,S5TELS,S5TELS_VOL
11/21/2016,372.135,18367494118,532.48,67014880,368.62,88579330,804.81,122734287,159.78,14581450
11/18/2016,370.877,11050622056,521.02,56550370,367.48,112959300,796.32,139759125,158.76,14846310
11/17/2016,372.043,15389400284,518.63,51867980,367.17,111622600,798.1,129773178,157.92,13073770
11/16/2016,372.022,24056244696,522.16,50919340,362.64,115421800,792.61,129752623,157.58,15270270
11/15/2016,369.507,21036511052,526.77,68797400,367.85,141470200,785.35,130912385,155.96,14507540
11/14/2016,368.39,26230397524,513,66904720,367.65,191907000,775.19,153853803,152.75,15457490
11/11/2016,372.825,22068224245,511.21,57823030,359.43,141602700,788.69,151329128,154.1,14696720
11/10/2016,384.473,34587342876,519.83,73144360,358.04,215602600,784.97,195632483,154.24,19758220
11/9/2016,386.445,38232682823,518.23,78452170,345.25,216943300,797.67,183571536,157.92,20177910
11/8/2016,396.211,12739644482,510.49,51694340,331.75,88327620,799.59,97918560,156.56,13541040
11/7/2016,392.839,14939177258,510.58,58156540,331.25,95265900,795.85,121311718,155.57,20152450
11/4/2016,386.403,7772391606,499.68,63937360,322.84,86365630,777.71,138338187,154.25,19680680
11/3/2016,388.489,13291300728,502.11,64729500,324.36,80863710,780.84,121609975,154.21,24038110
11/2/2016,390.795,13137270633,500.26,74941780,323.89,95155620,788.71,132132221,154.26,27230970
11/1/2016,396.222,14167632859,505.37,70054270,326.47,92859790,794.08,133913979,156.16,23063780
10/31/2016,397.291,13285260477,504.89,67491040,327.75,95270720,800.64,117617611,157.79,33619980
10/28/2016,396.589,12812496549,510.77,70542420,328.09,96653460,800.66,121322523,157.87,15979690
10/27/2016,397.369,14476239263,513.05,63500460,329.42,102277100,800.95,119807669,158.3,27858510
10/26/2016,399.658,15423891623,514.75,67112730,328.74,85911410,804.52,112078827,155.79,14282310
10/25/2016,403.025,20981115391,513.29,53685060,326.72,75449920,808.82,101050778,156.7,14465950
10/24/2016,403.091,14709691474,516.01,61893910,327.46,71228780,811.68,110902909,157.58,24912670
10/21/2016,399.942,8839840814,516.84,72969610,326.2,97290260,801.93,140516832,158.84,26596160
10/20/2016,400.853,18038442457,520.41,70810960,326.19,96143380,797.35,118964399,162.62,17621720
10/19/2016,400.84,15324242232,520.89,70048020,326.25,97937680,799.21,113415835,165.96,12386940
10/18/2016,398.732,13227162126,513.9,42886470,323.52,86372980,799.08,111937113,165.65,11084210
10/17/2016,392.66,13601718742,512,49108900,321.06,85614130,793.9,97545628,165.41,10146830
10/14/2016,393.679,15198181213,514.27,57853560,322.37,106873000,796.07,116732487,165.11,10554330
10/13/2016,390.877,18859194089,516.39,61415400,320.78,92395970,792.39,120314320,165.37,10340200
10/12/2016,396.18,20084691153,519.82,44823380,324.34,69267350,797.31,94556330,165.36,9940984
10/11/2016,397.413,21235356424,521.96,55386230,323.86,88742060,796.83,128708016,164.39,14360120
10/10/2016,403.162,19974606862,528.11,47398380,327.33,64364760,806.31,99497628,164.71,10663340
10/7/2016,401.453,14407153170,520.28,56666140,325.7,92027620,800.8,107223145,164.03,22449290
10/6/2016,402.429,12280508211,522.67,51414130,325.47,87876000,802.67,103911088,164.76,12705470
10/5/2016,401.638,17273977899,521.79,65195860,325.28,91477740,800.87,104944826,164.9,17986850
10/4/2016,401.752,11792337506,514.54,53683060,320.47,103121700,797.34,103181450,167.89,16862670
10/3/2016,399.985,14345825694,519.53,49070610,319.45,92798780,798.64,97370888,170.75,10074920
9/30/2016,396.346,22723849783,520.35,88524900,320.82,145007900,801.72,168127130,170.58,18951900
9/29/2016,400.699,19861924022,513.68,104002420,316.31,97377340,797.28,125905615,171.09,11339860
9/28/2016,400.146,22081962803,514.12,91538037,321.09,76456820,801.79,101239800,171.42,16510420
9/27/2016,399.636,24870257236,492.72,66444614,319.6,90530390,799.26,106008853,173.22,11315120
9/26/2016,397.143,22939693174,495,51482086,316.87,94591680,790.18,107672042,172.06,11057650
9/23/2016,402.406,20800703794,497.27,64998110,321.82,84038760,795.35,134100280,173,13748310
9/22/2016,403.883,25609323468,503.62,55094005,324.07,83713000,803.07,120608389,172.36,13502880
9/21/2016,397.175,17131433255,502.53,63882733,323.18,95818640,798.65,127564533,170.43,16144930
9/20/2016,394.144,19337961030,492.1,65727358,321.05,70832460,790.01,99641673,168.27,12098260
9/19/2016,393.641,17078947627,496.19,60877736,320.75,79656950,790.15,107468703,168.58,12203580
9/16/2016,388.255,22603953823,496.79,142892596,319.18,275901300,792.05,360854400,169.74,49993810
9/15/2016,389.799,21477712779,501.07,59165700,322.12,109881900,794.66,135697106,170.47,14359950
9/14/2016,388.081,20842735740,495.65,70930058,319.97,117685100,781.35,127323419,168.63,15290650
9/13/2016,388.401,19841976036,501.41,80575257,321.01,135861700,776.87,135835389,168.82,17505520
9/12/2016,389.884,37142731262,516.18,70339157,326.97,141087600,781.81,132178579,172.25,17988990
9/9/2016,398.59,31496956541,511.68,73914705,323.25,143336400,768.76,160497199,168.88,21828100
9/8/2016,406.431,26291318983,526.42,76378177,329.46,85863520,787.19,116656377,174.87,9345899
9/7/2016,405.826,32888784375,517.78,55666053,329.8,80643310,794.2,132829864,175.19,10386820
9/6/2016,404.644,27777261203,516.07,63226561,329.78,98561830,792.26,157310397,174.77,12236200
9/2/2016,394.18,70911827205,508.35,48299853,330.55,88553140,788.55,96559469,173.2,11228720
9/1/2016,390.296,27449547603,504.11,53594977,328.95,103376500,785.64,102388386,172.68,11165950
8/31/2016,391.314,26274345571,505.45,64642586,330.28,158907800,782.9,123093041,172.21,14840910
8/30/2016,393.564,23568367064,512.47,42703472,329.99,95701820,784.06,97034084,172.35,9856843
8/29/2016,392.262,14204318500,514.62,37418059,327.37,93715200,785.92,85672178,172.91,9156510
8/26/2016,394.627,18891462277,511.22,46502956,324.21,109705900,783.65,97589677,171.58,11364630
8/25/2016,393.159,16394630981,512.96,41605123,324.01,79541670,782.52,90216211,173.45,8748334
8/24/2016,392.569,12782886241,514.46,49072597,323.1,84405920,781.55,96324564,172.74,9581926
8/23/2016,396.781,15742998074,515.85,54245089,323.5,74804100,785.76,102891848,172.8,8705756
8/22/2016,395.765,15118054824,513.59,56508895,323.13,78087860,782.89,98819515,172.73,12049480
8/19/2016,398.433,24329656802,518.15,55565333,323.05,94118940,783.36,129092113,172.78,17370940
8/18/2016,401.086,16512577502,522.44,65874541,323.48,111604600,781.79,101125971,174.28,15147060
8/17/2016,398.08,20539359236,513.29,55568641,323.51,92652520,781.19,105133285,175.68,17109810
8/16/2016,400.671,38821046231,512.22,60477494,322.34,104681800,781.49,102848367,175.42,13331150
8/15/2016,400.787,36859160931,511.14,53807856,323.27,71647940,785.86,106739350,179.08,10635720
8/12/2016,398.134,16468339725,508.16,46739719,321.42,76472150,782.08,111385248,179.68,7551040
8/11/2016,397.028,18436705161,504.87,56717784,322.1,81075450,782.63,103340084,180.33,8506446
8/10/2016,394.992,15132259516,498.38,53411717,321.6,83459210,779.92,91807281,179.87,8704473
8/9/2016,393.56,13112218202,505.52,50663902,324.08,69306000,782.57,79527647,179.38,8913611
8/8/2016,391.669,13474632196,508.05,55344079,323.76,80749220,781.09,101268835,178.98,10469320
8/5/2016,387.283,20498109155,501.92,59831782,323.41,117379500,781.24,114148075,179.35,13845210
8/4/2016,383.088,18509671225,497.71,67677550,317.3,81016250,772.11,99577946,179.65,12434660
8/3/2016,379.602,12646137093,498.47,72923596,318.39,93992650,768.31,102795492,179.77,13267360
8/2/2016,383.341,14775504731,489.84,70990415,315.36,103690800,765.42,120861293,179.94,22014400
8/1/2016,385.83,15803615950,485.5,73120554,318.14,95213730,771.8,110295039,180.93,15319350
7/29/2016,381.825,18391018589,502.23,85415070,318.9,168780300,768.74,156130496,182.67,18700150
7/28/2016,382.684,15207602346,498.63,58382002,319.49,95809610,767.72,128223988,180.27,9824738
7/27/2016,382.021,15597263870,499.44,70547412,318.77,119361700,765.1,163194269,181.45,16215840
7/26/2016,380.563,15283626519,504.65,57976628,319,88391640,759.25,130625131,180.27,12382070
7/25/2016,379.819,13354840169,502.6,65371645,318.53,83505310,756.05,140158413,183,9911316
7/22/2016,379.887,11249589517,512.82,69293741,319.3,89222190,757.01,118903698,183.78,13947870
7/21/2016,380.703,14029057388,511.12,66289381,317.43,99820470,753.12,126863479,181.37,10602590
7/20/2016,380.443,17104730743,515.76,55639935,318.85,93721250,756.94,128800992,182.16,8703299
7/19/2016,379.284,26993381059,516.63,51238615,318.42,103284600,746.6,112763091,182.32,9116835
7/18/2016,379.997,14951440686,519.33,47212048,318.17,117317800,747.48,102660652,182.99,12167340
7/15/2016,378.978,17348718432,519.62,57437548,317.02,130063300,742.04,142514911,183,16072340
7/14/2016,377.992,16566452374,519.75,51996514,317.57,117425300,743.22,101990049,182.71,10447580
7/13/2016,373.766,23615350345,517.63,58643122,314.78,97783370,737.27,104531741,182.43,11036320
7/12/2016,372.71,19492388640,521.33,67893099,314.65,114210700,737.95,126324798,181.07,12367510
7/11/2016,369.408,16944939959,509.84,48984369,310.82,99477680,730.94,114864589,181.66,13799680
7/8/2016,361.508,12852193096,509.01,59039925,309.07,120956500,726.32,114276354,181.81,14945520
7/7/2016,360.692,22477084778,502.53,63451939,303.48,112110000,714.27,102913808,180.09,13020620
7/6/2016,357.193,12475151867,507.85,74457069,303.19,122938300,712.51,114387790,183.02,18078620
7/5/2016,362.612,10129960691,505.04,72213298,302.09,131089600,708.76,115996813,183.81,18130560
7/1/2016,365.794,10764926921,514.79,61218690,306.76,103791900,713.96,112456856,183.85,12538530
6/30/2016,363.531,24699852156,512.39,92898644,308.39,185085000,713.04,173845654,182.64,22014040
6/29/2016,358.095,16445493398,507.93,94907386,303.63,147259100,705.59,132809285,179.88,18344390
6/28/2016,350.446,19243373107,497.86,61239580,296.77,174583200,694.06,137254736,178.14,18841480
6/27/2016,345.761,16864468230,485.07,73141560,289.62,208489400,680.23,182288699,177.63,22701280
6/24/2016,350.217,31524127412,497.72,128958600,297.92,290530000,696.41,317171934,176.6,39368040
6/23/2016,363.036,13094649017,515.84,48465810,314.95,105162900,727.3,116883475,178.24,11361450
6/22/2016,360.324,17420362513,507.41,55849790,308.47,93641070,716.54,104883019,175.91,13012590
6/21/2016,358.243,15308838578,510.44,67902710,308.82,97525040,719.73,103855391,175.62,12005690
6/20/2016,356.364,26687240572,505.1,68151850,307.16,115157000,715.01,122209627,174.39,13013810
6/17/2016,349.815,48861425517,500.82,125808600,305.37,235338600,711.22,276571984,174.23,32540030
6/16/2016,347.017,26009631064,496.65,63389590,305.71,114358900,717.95,110754732,173.21,13146410
6/15/2016,350.456,31670043120,497.71,58285750,304.71,119812900,716.21,117074874,171.82,13328420
6/14/2016,348.216,35334330437,499.38,53647680,304.51,128745900,718.17,116898621,172.12,12709820
6/13/2016,350.977,7975110589,499.63,54580190,308.99,98798130,717.24,130975723,171.19,12271170
6/10/2016,357.166,30789530489,501.15,57852270,311.39,106450500,725.36,115712330,171.84,14272280
6/9/2016,362.811,43159172352,511.3,56091540,315.29,91055870,733.13,99473556,170.41,10970520
6/8/2016,365.088,26309045235,513.89,65095280,317.74,85366250,733.7,94169230,169.38,10145350
6/7/2016,362.171,24329021951,514.93,71197800,317.14,90751600,731.08,107948727,169.61,14088500
6/6/2016,356.633,16418836099,504.16,66244040,318.06,100538100,729.89,100875354,167.11,10397670
6/3/2016,353.501,20305763330,494.31,53390320,316.29,133101700,727.66,110080253,167.18,10498540
6/2/2016,350.49,16395865916,495.71,51227330,320.7,90646030,730.75,112721047,166.21,9665431
6/1/2016,349.472,21003158407,497.3,58795200,320.23,99615960,731.73,118879232,165.37,11339530
5/31/2016,349.56,34045300618,496.54,84933670,319.34,163139700,733.57,203691410,167.07,20286360
5/27/2016,349.812,16064630250,499.38,48407390,320.43,87602460,732.65,115746955,166.24,8991259
5/26/2016,347.476,24775001443,499.14,55907920,318.19,79191380,728.54,111357588,165.22,8073523
5/25/2016,346.063,24504879855,501.19,61220100,320.08,109273600,726.77,144514899,164.38,9207835
5/24/2016,340.983,16329639811,493.74,55999340,316.8,105639200,721.46,119440759,163.73,10603780
5/23/2016,341.345,14337619387,491.28,60797120,311.98,89701140,706.47,106263455,162.49,11409940
5/20/2016,339.735,20780640008,492.5,64594030,312.26,126508400,707.2,166735257,163.6,14260690
5/19/2016,338.207,16716588610,490.43,63855650,310.36,121854200,698.92,109167496,163.44,13624750
5/18/2016,343.546,14398207563,489.21,45123760,313.25,130136400,703.01,109732429,164.56,12719790
5/17/2016,346.726,25658300335,493.96,71448790,307.5,119168000,699.38,126625800,166.82,14098740
5/16/2016,344.886,22146438492,492.84,68799220,309.62,90934170,706.97,120346500,167.82,9411579
5/13/2016,344.293,20797179117,485.15,56799120,307.92,106394900,697.27,114460300,167.09,10430370
5/12/2016,348.866,23115479027,491.27,64794160,311.93,100100800,699.25,121301800,168.89,9676503
5/11/2016,349.409,30336998170,489.3,67438160,311.45,97295380,702.11,105030000,167.68,10153500
5/10/2016,348.951,25468188639,489.96,58348030,315.01,89851570,706.86,99303070,168.61,10090350
5/9/2016,346.307,7379096552,481.52,71390460,310.72,95732020,697.63,96414420,166.69,9820921
5/6/2016,348.197,20671156944,487.59,74539470,311.33,102616500,697.55,107375000,167.13,11200010
5/5/2016,349.97,25759600751,488.53,75913020,310.15,101559400,692.67,111708500,166.01,14189820
5/4/2016,351.717,46282739768,484.94,74377570,310.43,114878800,692.58,119599800,166.94,13026010
5/3/2016,354.942,9044507299,491.33,79707150,312.9,110092600,695.62,124620300,166.69,16710930
5/2/2016,361.181,1957390070,502.57,79327170,317.11,105425500,701.4,112327700,168.3,15345740
4/29/2016,363.105,28178005582,502.42,92227450,313.64,164397300,696.81,186761300,167.13,18431360
4/28/2016,364.755,20368997228,502.92,82224610,315.74,108163500,703.04,152715000,167.13,13241020
4/27/2016,364.333,21654082742,509.79,80396190,319.29,122070300,712.8,150530800,168.3,17886240
4/26/2016,364.083,23914372315,501.47,67739640,319.02,115028600,718.85,119758700,165.19,10775100
4/25/2016,362.589,21247562163,494.56,68863300,316.73,100152000,721.68,101371800,165.76,10184910
4/22/2016,365.175,27235365022,499.96,78019370,317.65,120803100,722.7,149433300,165.25,15954940
4/21/2016,368.821,31537710030,493.4,72427420,314.38,130614000,736.71,101349200,164,17980560
4/20/2016,366.962,26916117332,495.84,75601500,317.42,119882100,737.58,114203300,168.61,11310140
4/19/2016,368.379,36938137675,491.88,71385330,314.63,108249400,735.99,112978100,169.5,11377700
4/18/2016,364.459,30133850629,482.79,73866670,311.18,100708900,740.67,100972700,168.22,12665680
4/15/2016,365.697,31817521952,475.25,75765570,309.04,131122500,737.78,139536100,167.32,13962580
4/14/2016,365.151,38629337958,481.31,63394570,309.93,126409600,741.21,109911700,167.11,9508937
4/13/2016,364.558,26195968296,479.3,84871460,309.09,131048000,742.01,119191400,166.69,14760460
4/12/2016,358.821,21775596354,477.34,100718800,302.3,111239200,731.96,103613300,168.37,11695710
4/11/2016,355.836,21232924235,464.17,74359930,298.3,104660100,727.82,103765600,167.19,13812770
4/8/2016,352.707,21466493975,466.03,67498350,297.29,96004650,729.2,97484390,168.2,12450490
4/7/2016,349.455,17148952888,456.8,63611580,296.09,122562500,728.9,107870200,168.12,17601360
4/6/2016,349.335,17468705997,459.62,74861680,301.94,100140500,739.5,96553070,170.56,12823530
4/5/2016,351.007,16814717152,450.16,76179020,300.19,107937100,731.78,101883200,172.34,19184540
4/4/2016,356.934,16001666744,453.67,64856950,304.59,88579860,739.66,95741920,173.39,11930200
4/1/2016,356.595,26097996500,456,93504130,306.18,115471300,743.45,115675800,172.21,17349330
3/31/2016,361.142,40250188144,462.41,77793430,303.71,119752800,737.12,115742400,172.55,16645650
3/30/2016,359.906,23565736352,463.14,70139300,304.34,96478220,738.26,107909700,172.91,15343640
3/29/2016,351.612,19131924971,461.87,87428040,302.53,116455200,733.14,104129100,172.94,13757570
3/28/2016,350.838,13918140304,460.26,58304870,302.06,81575490,721.73,84998050,170.98,10011270
3/24/2016,351.063,17571730080,461.84,79353480,301.16,112128400,723.78,104027300,170.8,14253750
3/23/2016,354.391,20274549480,459.58,69772490,303.12,108306800,722.8,94771100,169.08,10648330
3/22/2016,358.181,27109936009,469.44,66651980,305.44,106880300,727.18,99118020,169.92,12294210
3/21/2016,357.539,22694642328,470.98,66332320,306.33,102100900,726.38,100770500,170.85,12425800
3/18/2016,356.536,32444468088,473.35,211449500,306.9,303183200,724.05,354764200,169.88,36646070
3/17/2016,352.273,30974128525,472.43,74214770,303.83,127141000,722.2,108795100,171.53,17268220
3/16/2016,341.14,16871870086,465.75,78375620,300.28,121131500,718.87,110887800,170.34,13969010
3/15/2016,340.907,32456516275,458.39,62897880,300.75,95082630,711.03,97528130,168.7,11617070
3/14/2016,346.375,18842319576,459.05,75788500,301.11,104594900,708.07,95048450,168.38,13442680
3/11/2016,345.232,22589556744,461.9,89563230,302.39,125989000,707.57,112888400,168.47,14153790
3/10/2016,340.849,23648874790,451.81,93450910,294.56,134936700,695.41,121841000,167.91,17550000
3/9/2016,339.493,19917408964,451.7,80045140,294.72,108959700,696.27,103853100,167.14,15181820
3/8/2016,339.651,9818891763,444.86,103154500,294.33,134673300,689.19,121743200,167.63,15477150
3/7/2016,342.685,24504458220,464.02,120642600,299.34,104356600,694.55,125267300,167.57,13419350
3/4/2016,340.843,21309741138,453.31,141176100,299.42,155880000,699.68,132829400,166.45,14755270
